id,value1,value2,category
4874,22,-0.19007724721659816,A
4875,95,0.7521309491276379,C
4876,51,-0.5681722279222957,A
4877,46,-0.846454491268648,C
4878,62,-1.8007744587881793,A
4879,96,-0.38663419771430846,B
4880,68,0.7731815128101375,B
4881,42,-0.8729036753264977,C
4882,47,0.01787210646770664,C
4883,33,-0.22420927179406716,C
4884,39,-0.6666235559680475,A
4885,74,0.8377055993758877,A
4886,60,1.6422722811658959,A
4887,49,1.0043379436417033,B
4888,66,-0.6959364024507146,C
4889,61,1.9923656638459448,A
4890,57,1.0014029102300654,B
4891,32,-0.4573570689642907,C
4892,74,-0.7753263821119137,B
4893,15,1.1210392638449234,C
4894,81,0.17376920195727316,A
4895,93,-0.8507648486877276,B
4896,47,-0.14810897947188312,B
4897,9,-0.40719681788136125,B
4898,81,-0.8240591186880378,C
4899,37,1.0145862532614673,C
4900,18,0.7817241883143133,B
4901,35,0.8385414775592605,C
4902,58,0.824670393319513,B
4903,62,-0.9160337447075975,A
4904,76,-0.6036872717969974,B
4905,45,1.4586575229376624,B
4906,2,0.10801212243899831,C
4907,73,-1.4704706937043028,C
4908,64,0.2169443275957465,C
4909,90,0.6547912616681332,A
4910,7,0.5240414373702086,A
4911,50,-0.937869603161639,A
4912,80,1.8867215592575535,C
4913,72,-1.500594587108753,B
4914,5,0.1108964301634123,B
4915,88,1.7365528527660827,B
4916,38,0.5916570839354447,C
4917,59,0.8362195690513551,C
4918,27,-1.0531641491701353,A
4919,96,0.34704645759687075,C
4920,53,-0.036602662694947094,B
4921,36,-1.1300441691643648,A
4922,8,0.865071489474962,A
4923,81,-0.8194867386506691,C
4924,55,-0.7009246321685271,A
4925,58,0.43257932208484806,A
4926,84,-0.14324544564501487,C
4927,1,0.16928802365601245,A
4928,60,-0.20449965876983628,B
4929,57,1.4130608435040422,C
4930,59,-0.9250306472386158,B
4931,39,-0.4648087802060128,B
4932,35,0.48117155757922697,B
4933,36,-0.9879178336410189,B
4934,78,-1.032223382395876,A
4935,91,0.13774389400313738,A
4936,17,0.8673533789188775,C
4937,97,0.9978778157942548,C
4938,62,0.09173987598728203,B
4939,21,-0.6721326584973266,B
4940,10,0.2756631976342582,C
4941,57,0.5661383087123703,C
4942,56,0.26186065929027363,C
4943,76,1.2341698587913752,C
4944,3,-1.0141612652549674,B
4945,85,-0.6969760176435625,C
4946,6,1.0953491943987237,A
4947,60,-1.4730198305152638,B
4948,53,-0.5393857270815005,A
4949,87,-0.7315402947263614,C
4950,67,-1.5642049013469685,A
4951,91,-0.18714880464091355,C
4952,78,0.7462938598884538,A
4953,0,0.15632791552110267,B
4954,54,0.7996037853020775,A
4955,2,1.191955967642973,B
4956,77,-0.3856317609455195,A
4957,37,2.64684602298873,A
4958,0,-0.34541542406383324,B
4959,37,-0.21253102584369113,B
4960,84,-0.707620536868777,C
4961,28,0.5453894809246738,B
4962,4,-0.2905034189769749,B
4963,73,-0.0788922219149961,C
4964,91,-0.2052130062259626,B
4965,20,-0.22790454722687362,B
4966,70,0.15828602939857542,A
4967,66,-0.45022355303663136,C
4968,46,-0.40329558191709247,C
4969,83,1.0728514906209918,A
4970,82,-0.2935224638814115,C
4971,34,0.3835524037071244,A
4972,67,-0.889491740488447,B
4973,68,-0.44469002715287254,C
4974,0,-1.2325605624906806,B
4975,67,1.8544334333618275,C
4976,11,1.375459677668053,B
4977,59,0.5954589932786869,C
4978,26,2.151102720289829,C
4979,55,0.7702860513831254,B
4980,22,-0.17197574364882165,A
4981,24,0.37251966709167095,C
4982,20,1.3607863554791413,A
4983,60,-0.8803161750079682,A
4984,62,-1.1728177872665615,A
4985,51,0.40607916662993754,A
4986,87,-0.5868497335487376,A
4987,24,-2.2599013674584763,A
4988,54,-1.2429333469105683,C
4989,45,-0.3114243493535451,A
4990,31,0.04818875474790214,C
4991,54,0.07796909938329855,C
4992,95,2.0051963402354454,C
4993,4,-0.20762525670109364,B
4994,35,0.2781254895361048,A
4995,48,-1.6258920273744961,B
4996,57,-0.03113553831527568,A
4997,38,0.33419894317176624,B
4998,79,-1.3752594809811896,C
4999,96,-0.9339919596369565,B
5000,84,0.4891686338368704,C
5001,60,-0.5463262643119118,B
5002,8,-0.10254177150997432,A
5003,5,0.5407775189589799,A
5004,34,2.036872171795816,B
5005,38,-0.22178520107839217,B
5006,21,1.7691980788774428,A
5007,40,-1.9587736612955935,B
5008,4,0.14836285868198548,B
5009,41,-0.334089207095231,A
5010,86,-0.5324589840683974,C
5011,80,0.6580675755568536,A
5012,75,-0.21462066538522007,A
5013,86,-2.024953334893217,B
5014,79,-1.5883692482505825,A
5015,66,0.7220269583564439,A
5016,29,-1.6372279069240634,B
5017,56,0.7488211811807782,B
5018,85,0.12477348791115626,C
5019,72,-0.1702845318258011,A
5020,28,-0.08147417319827278,C
5021,36,0.5147580201800833,C
5022,86,-1.1774859736064411,C
5023,12,0.04229109399772563,C
5024,31,-1.1395027940812656,A
5025,45,0.16364477600286786,A
5026,22,0.6464767861983514,A
5027,44,0.16594586281231488,C
5028,16,0.6086021639305889,B
5029,84,-0.700014835093287,A
5030,65,-0.06218005432057701,C
5031,5,-0.237975813124896,C
5032,17,-0.3034393871369916,C
5033,93,-0.8006411644518884,C
5034,21,-0.4318225494249425,C
5035,32,-1.112704595006501,C
5036,29,-1.6941546618245804,A
5037,80,-0.7007166605407599,B
5038,31,0.6259596487811641,A
5039,41,0.2340659910556799,A
5040,77,-1.2566032042472546,C
5041,9,-0.40601135338038663,A
5042,35,0.6924643413643278,B
5043,33,-0.4484913697871005,B
5044,72,-1.4177661931289058,C
5045,27,2.2576285464143426,B
5046,10,-0.16695883065295022,C
5047,77,-1.1635788999990169,B
5048,38,0.17126352582019327,B
5049,46,-0.0856033323127354,A
5050,18,-1.541478104914368,B
5051,14,0.09336886080316495,C
5052,27,0.9837355113956464,B
5053,23,-0.23291020749024438,B
5054,71,-2.0601985472166997,A
5055,8,0.34192161058930365,C
5056,46,0.6029000452481538,C
5057,32,-0.5864120768279117,C
5058,61,-0.5790616013392247,A
5059,96,2.2578563002576475,B
5060,18,-0.6582142988421026,C
5061,66,-1.1218809663342515,B
5062,73,0.02511408402601105,B
5063,39,0.5748423257703992,B
5064,46,0.5324337287103161,A
5065,64,-2.4680677543056952,B
5066,28,-0.6607315058889722,A
5067,49,1.1528880451287398,A
5068,97,0.32668946534170584,A
5069,12,-1.235791411506426,C
5070,0,1.2424093078962049,A
5071,33,0.9648977191061778,C
5072,92,-0.2966016080228719,A
5073,47,0.8794671868111368,A
5074,76,1.9997558319580198,A
5075,47,-1.0543801952454162,A
5076,48,0.5554461822029292,B
5077,63,1.9859447760880076,B
5078,60,0.6530295532955295,A
5079,28,-0.7543828593643029,B
5080,38,0.23891324044138745,C
5081,87,1.3698832599523623,B
5082,25,-1.0157664669241608,B
5083,16,-0.030096707290532855,B
5084,70,-0.2434828217817324,A
5085,12,-0.6314116367541304,C
5086,68,0.24155486847639623,A
5087,25,-0.10071725405597726,C
5088,48,0.643350179569751,A
5089,66,1.1409694942564312,B
5090,6,-1.272830420453946,C
5091,57,0.0675310639804901,B
5092,48,-0.053126138754456785,C
5093,52,0.2034146733895821,C
5094,64,-0.015470844767045444,A
5095,61,-0.9806629122300344,A
5096,16,1.4547495353705886,B
5097,42,1.8807611462026483,B
5098,24,0.5468897034516844,C
5099,2,0.5981017797611552,C
5100,78,0.13104916396117336,A
5101,28,0.9692032217790022,A
5102,31,-2.4431453052307317,A
5103,25,-0.00386227879186147,A
5104,15,-0.5726270026955117,A
5105,24,0.14581809802128917,C
5106,53,1.092627565173108,C
5107,27,0.01903417621607687,B
5108,72,-0.36049233867067115,C
5109,55,-1.4032710297404474,A
5110,64,-0.10927651221839023,C
5111,92,0.6722776969106794,C
5112,85,-0.8410881270119684,C
5113,79,-2.0033398570094416,B
5114,40,2.274240151211362,B
5115,50,0.3351754841006962,C
5116,70,-0.2215735885909586,C
5117,77,1.3909948052043724,A
5118,28,0.1414793414838037,B
5119,82,1.3320318116312335,A
5120,18,1.2463612158772228,A
5121,65,-1.2745208738851306,C
5122,40,0.4599946164130554,C
5123,44,1.7252856569693447,C
5124,14,-0.998650690347807,A
5125,2,-0.9863745920523426,A
5126,10,-0.8172010695020144,A
5127,52,0.8904185854902074,C
5128,45,0.28438571286359393,C
5129,29,-1.9357723308396255,C
5130,56,0.3409461235169334,A
5131,17,-0.2519149328711576,A
5132,50,-0.11227586865016873,B
5133,47,-0.8370200964411151,C
5134,65,0.34825822151413316,A
5135,95,1.0504582803069586,B
5136,7,-0.64196636733248,A
5137,21,-1.682456030936918,A
5138,5,-0.303114321516715,C
5139,75,0.7562867286022293,B
5140,56,-0.42103034586249494,A
5141,35,-1.497548961160161,B
5142,78,0.7632428489193804,B
5143,91,1.4153481469983127,C
5144,56,0.02001555011092398,B
5145,48,-1.605790859981598,C
5146,44,-0.3178305420195441,C
5147,81,0.15153888082527078,C
5148,65,-0.8097133072517262,B
5149,76,0.583372231271415,A
5150,44,-0.9074611148997993,C
5151,78,0.025627672402025205,A
5152,19,-0.2283220843383629,B
5153,63,0.6158547981500864,A
5154,92,-0.014269177594557755,A
5155,92,-0.1964917000792602,C
5156,66,-0.8028652402339286,C
5157,82,0.03476901459326828,C
5158,2,-0.26020750135894166,B
5159,53,-0.8705302562280075,A
5160,77,0.1594910244184334,B
5161,63,0.3639713400560981,B
5162,39,-0.33840722205681556,B
5163,58,0.931569231063757,B
5164,54,0.2639743094361582,C
5165,61,-1.2838538868586389,A
5166,3,1.3373939949136822,C
5167,59,0.7669879313800368,C
5168,74,1.001831211261531,B
5169,94,0.4005029568627704,C
5170,95,-2.337727140527021,A
5171,90,1.0926185912568263,B
5172,29,0.060787683319983375,C
5173,1,0.35321918183079504,B
5174,61,0.5403840477736647,A
5175,48,1.9362771126445633,B
5176,8,-0.5462236844661061,C
5177,91,-0.5204029902394509,C
5178,30,-0.8510345217095674,A
5179,97,-1.0699425513951173,A
5180,60,-1.0515312335846951,B
5181,78,-1.8517647462704183,C
5182,47,0.4266558105924761,A
5183,24,1.987806564762086,A
5184,35,2.0515743218202203,C
5185,7,-0.8523681240420008,A
5186,72,-0.27215437763923833,A
5187,57,1.2333421804507967,C
5188,44,0.43234696420778335,A
5189,61,0.13451567159461553,C
5190,38,-0.2567345788425684,C
5191,95,1.178301444943211,B
5192,57,-1.073050958706466,C
5193,80,0.48087506544596653,A
5194,98,0.3449338425226121,B
5195,82,0.04337195668334984,B
5196,63,0.7877296574335861,A
5197,43,0.03373729493280132,B
5198,28,-0.5345275899374476,A
5199,58,0.09251130898214224,B
5200,70,-1.592103669637827,A
5201,91,0.6127147311965667,C
5202,8,0.8682292534995744,C
5203,91,-0.6566145314461566,B
5204,5,-0.8945112216182736,B
5205,28,-0.6197516566710809,C
5206,57,-0.06302297737989031,A
5207,16,0.21588595803559726,B
5208,15,1.6154919438900808,C
5209,86,1.4890910161111548,B
5210,94,0.8315426650725335,C
5211,2,0.1212606623491845,C
5212,20,-0.926924086099608,C
5213,63,1.6796372334212621,A
5214,89,-0.24764213068230878,B
5215,35,0.2813741339352519,A
5216,85,0.6273523885443659,A
5217,61,0.06159585537267723,C
5218,41,1.1510973454488218,A
5219,75,0.45539194410251904,B
5220,41,0.9886385221392621,B
5221,60,0.44734555930633746,C
5222,12,-0.03789966221856508,C
5223,10,0.07418561152216567,B
5224,53,-0.0622404783240018,B
5225,15,-1.2842858184294499,C
5226,7,-1.0008194609836172,A
5227,58,0.7405475358236818,B
5228,56,-1.2593712749659631,C
5229,39,-0.40422329037518645,C
5230,58,-1.0501035694666678,B
5231,1,-0.45771894803881824,C
5232,93,-0.15526930410375947,B
5233,93,-0.4062337583664761,C
5234,75,-1.4283644272500728,C
5235,9,-0.18553050234646426,A
5236,43,-0.9588961614478968,C
5237,10,-0.6365572097261013,B
5238,78,0.740520153299995,B
5239,79,0.9553929964573576,A
5240,80,-1.3109708357228902,B
5241,89,1.5686658970781466,C
5242,1,-0.5100865767189783,A
5243,49,-0.6010101206318919,B
5244,11,-0.891654787340781,C
5245,89,0.05591207498653649,A
5246,22,1.9815502500489357,C
5247,17,-1.5396594189528883,B
5248,61,-2.0568862634215748,B
5249,95,0.2685105257470888,B
5250,61,0.5693391729252982,B
5251,37,0.05267220981521858,A
5252,66,0.5957994754163319,B
5253,37,-1.1312609933900393,A
5254,66,-0.9448697722957545,A
5255,93,0.12395793250589623,C
5256,60,1.7580693607288245,B
5257,0,0.5606806600900509,C
5258,93,0.6072039897442453,C
5259,44,-1.0736764955672506,C
5260,95,0.4224050828319216,C
5261,27,-1.1821492488017975,C
5262,20,1.7677573579602104,B
5263,12,-1.0119273093633734,C
5264,26,-0.7964806184983622,A
5265,99,-1.473075643064614,A
5266,6,0.08581631955639477,B
5267,21,0.04379164786310843,A
5268,73,1.5132410811767127,C
5269,52,0.7764149186384308,A
5270,78,-0.79076671325505,C
5271,78,0.8733955364172833,B
5272,3,-1.243515672324092,A
5273,95,-0.7183530388306428,A
5274,22,0.11845954873922036,A
5275,69,-1.1318863785325983,B
5276,87,1.0646588504081422,B
5277,83,2.2793128348480223,A
5278,83,-0.29452209081263697,B
5279,75,-0.6516869186912028,C
5280,32,-0.12958961067404556,B
5281,27,-0.5573723285120052,A
5282,7,0.2617304381938836,C
5283,0,-1.3224044807028261,A
5284,36,0.3185063986013747,A
5285,62,1.9119232385698253,A
5286,21,-2.0021425532405512,B
5287,69,-1.1686474299403116,A
5288,20,-0.44505734388725304,C
5289,95,0.5418928204759059,C
5290,34,0.8903820957650477,C
5291,78,0.8099344925008359,A
5292,4,-1.6917018225949947,C
5293,59,-0.6743458265962994,C
5294,45,-0.9003169081180842,C
5295,49,-0.06519888434982433,C
5296,47,0.018280085758821247,B
5297,5,-1.3692271134705774,A
5298,88,-0.4395543550857605,A
5299,55,0.5805185455957046,C
5300,58,-0.628330834589551,A
5301,28,-0.20023333539002666,C
5302,70,1.6968898195806401,C
5303,76,1.9900295135191748,C
5304,17,-2.161361092625359,A
5305,1,0.11389757199847944,B
5306,7,2.9170327712086563,A
5307,74,0.478846867832576,A
5308,96,0.018490058947156017,B
5309,53,1.3126881784496485,A
5310,37,0.21809280646166604,B
5311,47,0.7091371455113367,C
5312,26,-0.21030449499204273,B
5313,19,0.203510360414917,C
5314,11,0.42663069004219983,B
5315,42,0.8655587656739854,C
5316,60,-0.43172068208941927,A
5317,30,-0.4588990877908779,B
5318,90,-1.9274824275340938,A
5319,95,-0.387151055849824,C
5320,60,0.9530353650977579,B
5321,73,0.46322445600013434,B
5322,66,-0.9967519024057656,B
5323,90,-1.9038624751242004,A
5324,34,-0.14242073508756506,C
5325,94,0.923777852643977,A
5326,14,-0.4788983318098163,B
5327,15,-1.4449225041457987,C
5328,12,-0.5895071723046144,C
5329,34,0.3261588639157633,A
5330,74,1.2424372865256907,A
5331,58,-0.25669502812438827,B
5332,20,1.054892412551747,B
5333,53,0.9440421481490846,B
5334,74,-1.176665157385487,B
5335,29,1.2507081182691515,C
5336,47,0.2951127670771424,B
5337,34,-1.206683053744219,B
5338,85,1.760831339937733,B
5339,37,-0.1255755879300833,A
5340,30,-1.9434431523109172,A
5341,77,-0.7062663479041092,A
5342,23,-0.9524542417152264,B
5343,48,-0.681739934114868,C
5344,95,-0.4451854121582469,B
5345,99,-0.2573892662849306,A
5346,31,-0.295002708517136,A
5347,54,-0.09748522597705872,B
5348,78,0.5873933864175546,C
5349,57,-0.7464363592272815,C
5350,98,1.1810005310039455,C
5351,2,-1.2251834985716743,A
5352,79,0.6151188558254251,A
5353,68,1.6432713276859345,C
5354,84,-0.17735654863990905,B
5355,9,0.19346537098823904,C
5356,82,-0.9679723903754718,B
5357,24,-0.5117817241250272,A
5358,67,1.5676785372146538,A
5359,60,0.748482294383642,A
5360,28,0.41854432009397274,C
5361,18,-1.9379745472165477,C
5362,42,-0.7164729010665846,A
5363,65,1.7389918103268525,A
5364,73,0.41083196312415077,A
5365,60,0.5355953968440479,C
5366,42,0.1705551539461058,C
5367,24,-0.6129894889335458,A
5368,19,0.33254159045644316,C
5369,47,-1.5302141458225098,C
5370,82,-1.605454699039078,C
5371,86,-0.7352747193775556,C
5372,23,0.1921642360332651,A
5373,10,-1.5696731250284732,A
5374,97,0.12704269201489998,C
5375,54,-0.9945592463314714,A
5376,27,-0.8598254707878951,A
5377,68,1.2995884776652062,A
5378,62,0.03729407982066182,B
5379,58,-0.9038053784355484,A
5380,4,0.18683347276095172,A
5381,50,-1.4696183040062905,C
5382,20,0.3823303277998872,C
5383,11,1.1073181865159336,B
5384,49,0.6617287350215968,B
5385,3,2.157714304437967,A
5386,41,-1.9383910612622153,A
5387,83,0.12696908007978747,C
5388,37,-1.3435007298245198,A
5389,24,-0.1732214313517653,A
5390,13,0.0015439684122525292,A
5391,74,2.2798454829745136,A
5392,31,-0.05977711039233235,A
5393,10,-0.07843022028464929,A
5394,60,1.0051591066900896,A
5395,17,-0.05282173952757766,A
5396,26,1.8311470752546317,C
5397,54,0.6696844893165048,B
5398,53,0.8285030798200165,A
5399,81,-1.8675639364387564,C
5400,86,1.9852128188365519,A
5401,74,-0.6564589203020619,A
5402,20,-0.00973016750834365,B
5403,43,-0.6527039051353473,C
5404,4,-1.024251310627874,A
5405,86,-1.20216836717434,B
5406,40,0.10324165869908546,B
5407,58,-1.9698967934405984,A
5408,88,-0.24280228731195067,A
5409,53,1.0577686473022374,C
5410,73,0.631942237742184,C
5411,21,0.4324353876560606,A
5412,82,-0.8953845421915589,A
5413,64,-1.5860951923189115,B
5414,63,1.0417941190215945,C
5415,70,-0.44895981594017376,A
5416,3,-0.08307844096388375,A
5417,64,-0.19759456872235912,C
5418,14,0.672392969880875,A
5419,75,1.843316046125959,B
5420,21,1.4623741514234287,B
5421,85,-2.3322385151963227,A
5422,46,-0.30853897128903923,C
5423,80,-1.346743518518539,B
5424,92,0.9384288575801846,C
5425,45,0.0039834816240835865,C
5426,13,0.6061518715353611,C
5427,49,-0.394124470557792,B
5428,19,-1.0393716059309797,B
5429,49,-0.8682807317999606,A
5430,32,-1.5330126672577307,C
5431,58,-1.26363406950157,B
5432,42,-1.474293055508531,B
5433,78,-1.0357026778131113,A
5434,11,-1.0922781640311832,B
5435,39,0.39409310502821954,B
5436,19,0.35486164465499803,B
5437,93,0.3930042068581856,A
5438,37,1.174995362251581,A
5439,2,-0.07833789137611492,C
5440,27,-0.7808145970829122,B
5441,55,2.2114035759302024,A
5442,89,0.9056459033037962,A
5443,93,0.15231979320455766,A
5444,12,0.08287445399233105,C
5445,76,0.28965352090030033,C
5446,65,-0.2021012803542177,C
5447,36,0.12822454150382243,C
5448,48,0.49937966061579625,C
5449,65,-0.7265362139655445,B
5450,35,-1.6341158518370344,B
5451,53,-2.0756427678896157,A
5452,25,0.8878988189337149,C
5453,74,-1.5829241627174528,C
5454,71,0.4653439939578765,A
5455,39,-1.154355895048134,B
5456,42,-1.13824594605993,C
5457,21,-0.7181987605057618,C
5458,19,0.19413215200564357,C
5459,7,-1.2885917083775924,B
5460,28,-0.6169324702941189,B
5461,39,-0.025719072180556725,C
5462,89,-1.2102617908469389,C
5463,29,1.4282342144746913,A
5464,80,-1.7225377425938015,A
5465,83,-0.21816918245082972,B
5466,54,1.2725406325855013,A
5467,15,-1.3244665638906121,C
5468,45,-0.10962585048771523,B
5469,61,0.13285868266724762,A
5470,6,-0.8067704520025192,B
5471,79,-0.0774827743318861,C
5472,44,0.5614444608599518,A
5473,58,-0.4671406983178905,A
5474,55,0.7643296141303859,A
5475,47,0.39273094038199013,C
5476,26,-0.5829002011534333,B
5477,52,1.1274543671225496,A
5478,86,-0.7409371136831225,B
5479,87,0.8558933054052137,B
5480,72,-0.7230156982860678,B
5481,34,-0.31607335884173615,C
5482,50,-0.1626442897771436,C
5483,83,0.3385830908863617,A
5484,36,-2.413448170283476,A
5485,80,0.4580155514898559,B
5486,94,-0.10247922314240923,B
5487,56,0.28574016127659174,B
5488,7,0.5024883236221023,C
5489,78,0.39380883799126415,C
5490,94,-2.0073608522590525,A
5491,93,-1.0610105987880223,B
5492,19,0.33281593432606316,B
5493,52,0.1996961966253978,C
5494,11,-0.789553685516321,A
5495,48,0.737639200059881,B
5496,16,-0.25642516912858027,B
5497,63,0.8857263538818548,A
5498,41,1.2100213114457437,B
5499,93,0.27830205156317733,C
5500,28,0.5555524818325563,A
5501,18,-0.6084600814322608,B
5502,10,0.8922098728099856,B
5503,97,0.2181243696810031,C
5504,49,-0.2947110388441811,C
5505,70,-1.218818333217656,C
5506,57,-0.48544136910409974,B
5507,33,-1.1094755448397438,B
5508,19,0.7614897389393612,B
5509,49,1.220429909588865,A
5510,87,0.9162691989298705,C
5511,9,2.4860202462776724,A
5512,31,-0.46040692149697343,C
5513,51,0.5965723448835499,B
5514,14,-1.1813549645828454,A
5515,83,-0.1972506403523,A
5516,2,-1.477349208854877,C
5517,36,0.56819431730479,A
5518,39,-0.35549166291420126,A
5519,71,-2.0545820248619173,B
5520,39,-0.6850184429350642,C
5521,55,1.7931143276074963,A
5522,22,0.4104298872509025,B
5523,10,0.7690926629557497,A
5524,63,0.12554527929976342,B
5525,7,-0.1815589215952325,A
5526,92,0.015579013809551462,B
5527,93,0.24543272422378476,B
5528,55,-1.096652445601016,C
5529,59,0.7630620157385543,B
5530,9,1.121827491987481,A
5531,38,-0.19658939694433109,B
5532,27,-0.5230404296165858,B
5533,48,-0.7419089996448037,A
5534,35,1.7592166035624288,A
5535,12,-0.4522708391935566,B
5536,95,0.6533143142145408,A
5537,35,-0.1895736954826558,B
5538,25,-0.2436300557179303,B
5539,85,-0.7647497002057232,B
5540,3,-0.9702994960940159,A
5541,94,0.7399207602465501,C
5542,81,-0.9929224800300693,C
5543,63,0.46251923959207825,B
5544,37,0.0905839234814968,B
5545,87,0.7526385344792369,A
5546,86,-0.6099539105905558,C
5547,21,1.080144166520095,C
5548,1,-0.1411905820903369,C
5549,30,2.5916947213095622,A
5550,10,-1.61417633496484,A
5551,91,2.428934738076904,A
5552,45,-0.12636599805613863,B
5553,95,0.2228021017188606,A
5554,61,-0.6042894316091492,B
5555,68,-1.568881293023388,B
5556,63,-0.5283967720203763,B
5557,9,-0.36568698487245527,B
5558,39,0.18280171273074106,A
5559,23,1.1211383450103514,A
5560,98,0.19073072660711488,C
5561,43,0.20814176328264009,C
5562,59,0.3843677165168059,B
5563,61,-1.7549301931162484,C
5564,86,-1.6625245021360924,C
5565,16,-1.496988988864299,C
5566,64,-0.37327385799535434,B
5567,94,-1.8717151197240405,C
5568,94,-0.6897875447291053,A
5569,56,-1.3682492449810157,B
5570,54,0.4877154261986817,A
5571,52,0.4376556289082504,B
5572,55,-0.3006440397359652,A
5573,97,-1.8999609181669426,C
5574,8,-0.23714390943617558,B
5575,21,0.32862611537610237,A
5576,12,0.810726667239015,B
5577,88,1.7534046273129709,A
5578,47,1.118498180421683,C
5579,17,0.16477652906792958,B
5580,75,-0.2852413403073753,B
5581,39,-0.7429340962912804,A
5582,16,1.355661895889928,A
5583,14,0.16659057969910715,C
5584,14,0.6305442086834521,A
5585,78,-0.5902197379293576,A
5586,62,-1.2409090655098076,A
5587,38,-0.4003377182727271,C
5588,12,-0.3029282658056264,C
5589,80,0.19177243364413823,B
5590,31,-0.7374338889839753,C
5591,8,0.02496986338196453,A
5592,39,1.177706354355018,B
5593,19,-1.672961609537135,C
5594,89,-2.1169025919563484,C
5595,90,1.2459138486184573,A
5596,84,-1.463626458032287,A
5597,81,-0.3800719668924537,C
5598,76,0.6084796813064874,B
5599,79,-0.059226168670772995,A
5600,72,-0.07328787900357472,C
5601,62,0.07239664781829855,C
5602,75,2.518714099294463,A
5603,43,1.7806249559172147,B
5604,37,-0.6937253088683843,B
5605,82,1.0508882409468694,B
5606,59,0.5055077575917957,A
5607,70,-0.019514802751701654,A
5608,98,-0.9078688084774094,A
5609,47,0.4513680314454664,B
5610,17,-0.3060454650644175,B
5611,15,-0.3795600749291589,A
5612,54,-0.7670713513188714,A
5613,38,0.9998235210624266,A
5614,67,-0.7677380186293818,B
5615,58,-0.7616452389357635,C
5616,88,0.7779377675803066,C
5617,95,-0.1443304678030941,B
5618,61,-0.11741852378595928,A
5619,12,1.032893484091672,A
5620,80,1.3137006117919359,A
5621,5,-2.127845721933522,A
5622,82,-0.12877425478424495,B
5623,76,-1.4102645281739967,C
5624,59,-0.3867933378573258,C
5625,89,-0.006736156114102297,B
5626,13,-0.3548545730742157,A
5627,94,-1.025275430669701,C
5628,53,-1.0760066377147948,B
5629,3,0.7279413890322501,A
5630,38,1.5348098061038578,C
5631,71,-2.0604769289335,B
5632,24,-0.3276186660655158,C
5633,76,0.7319641373943171,C
5634,31,-0.03260376040084858,B
5635,58,-1.1136866219055395,B
5636,62,-0.4777894040635778,C
5637,37,0.3021502374318582,C
5638,91,-0.3071921093803557,B
5639,52,-0.04797993391856003,A
5640,93,-0.01916049758164179,A
5641,66,-0.5242816096582952,A
5642,27,0.8165690239710347,A
5643,2,-0.4774915968411002,B
5644,97,-1.0054679922322418,A
5645,79,2.229639433423198,C
5646,21,-0.0777940894374174,A
5647,95,-2.6001207001989832,B
5648,37,1.254744837337654,A
5649,71,1.2515288692138995,A
5650,71,0.4571755311570313,B
5651,61,0.6316352098206687,A
5652,56,2.1597423126681368,B
5653,5,-0.9628017639684975,A
5654,77,0.13324005397481176,B
5655,31,1.9697026790511198,A
5656,98,2.1815690809682082,C
5657,9,-0.36609231290773714,C
5658,2,2.0101508500891336,B
5659,58,0.8026307013236168,B
5660,75,1.4952144978685697,B
5661,48,0.7698209031577865,C
5662,58,0.3054462438603733,B
5663,30,2.209387125902919,A
5664,92,-0.5286099642377425,B
5665,68,1.9022831403539713,B
5666,61,2.0606889337279184,A
5667,51,1.3630483212767515,A
5668,88,-0.07172898181100094,C
5669,40,0.24443534797901806,A
5670,30,-1.2748056152728766,A
5671,84,-0.45257996994319016,B
5672,83,0.6207117531051783,C
5673,21,-1.4267123057666307,A
5674,3,-0.2979113279980711,C
5675,12,1.9448286415681042,A
5676,44,-0.15436407277388314,C
5677,41,1.033628335487516,A
5678,48,0.5665024550552186,B
5679,19,-0.3076894365069016,C
5680,76,-0.15504865885163163,C
5681,80,0.16686524744165504,A
5682,53,-2.0510224885260975,C
5683,35,0.9469748008755057,A
5684,96,-0.11838007505413023,C
5685,0,0.9819171632688918,C
5686,14,0.3882006135519562,B
5687,76,-0.16255961747506967,B
5688,16,0.19754862805014903,C
5689,23,0.20091093732841497,B
5690,57,1.4761900997298043,C
5691,71,0.06265449277865744,A
5692,90,0.2881655076420865,C
5693,22,-1.2618897827267748,C
5694,45,-0.04704344829848102,B
5695,71,1.4543101017964906,B
5696,7,0.428821006012148,A
5697,58,-1.0810120697625603,A
5698,89,-0.9738283359082053,A
5699,58,-0.7414954274106674,C
5700,12,0.9996310435934835,A
5701,38,0.8765405122923029,A
5702,27,-3.4542548528409984,B
5703,88,-0.08138569428412104,B
5704,60,0.1476381003869167,A
5705,15,-0.9621435288593144,A
5706,1,-0.39047499694389004,C
5707,81,1.3309985491296976,C
5708,16,0.40884321181450367,B
5709,29,-0.49958264031183874,A
5710,12,-0.1873083616080402,A
5711,95,-0.22787312899556308,A
5712,92,0.2819551981854992,A
5713,93,-1.4297306562360077,A
5714,81,-0.669755299789947,C
5715,12,1.035396449804743,C
5716,42,-0.07256648695919042,A
5717,84,-0.8499082527601255,C
5718,93,-0.8086600416577134,C
5719,20,0.7208436021306857,A
5720,54,-0.5178052653301162,C
5721,80,0.5109033790865827,A
5722,39,-0.6268343208914771,C
5723,82,-1.1299648926666546,A
5724,14,0.2444479584974529,A
5725,72,-0.09738100591346759,C
5726,51,0.685124338415306,C
